,county_name,fips_code,state,blue_votes,red_votes,other_votes,blue_percentage,red_percentage,other_percentage
5256,Hudson,34017.0,New,163917,49043,6415,0.7472,0.22355783475783475,0.029242165242165243
5259,Hunterdon,34019.0,New,28898,38712,3226,0.40795640634705516,0.5465017787565645,0.04554181489638037
5262,Mercer,34021.0,New,104775,46193,5561,0.6693647822448237,0.29510825470040697,0.035526963054769406
5265,Middlesex,34023.0,New,193044,122953,10105,0.591974290252743,0.3770384726251296,0.030987237122127434
5268,Monmouth,34025.0,New,137181,166723,10473,0.4363582577605868,0.5303282364804041,0.033313505759009085
5271,Morris,34027.0,New,115249,126071,9096,0.4602301769854961,0.5034462654143506,0.03632355760015334
5274,Ocean,34029.0,New,87150,179079,8133,0.3176460296979903,0.6527106523498152,0.029643317952194544
5277,Passaic,34031.0,New,116759,72902,5141,0.5993726963788872,0.37423640414369463,0.026390899477418097
5280,Salem,34033.0,New,11904,16381,1209,0.4036075133925544,0.5554010985285143,0.04099138807893131
5283,Somerset,34035.0,New,85689,65505,5898,0.5454701703460393,0.41698495149339243,0.037544878160568326
5286,Sussex,34037.0,New,24212,46658,3256,0.3266330302457977,0.6294417613253109,0.043925208428891346
5289,Union,34039.0,New,147414,68114,6447,0.6641018132672598,0.30685437549273564,0.029043811240004505
5292,Warren,34041.0,New,17281,29858,2097,0.3509830205540661,0.6064261922170769,0.04259078722885693
5295,Bernalillo,35001.0,New,143417,94698,36547,0.5221581434636026,0.3447801297594862,0.13306172677691125
5298,Catron,35003.0,New,427,1464,158,0.20839433870180576,0.7144948755490483,0.07711078574914593
5301,Chaves,35005.0,New,5534,12872,1865,0.27300083863647573,0.6349958068176212,0.09200335454590301
5304,Cibola,35006.0,New,3741,3195,1127,0.46397122659059903,0.3962544958452189,0.13977427756418206
5307,Colfax,35007.0,New,2129,2585,618,0.3992873218304576,0.4848087021755439,0.1159039759939985
5310,Curry,35009.0,New,3121,9035,1214,0.23343305908750936,0.6757666417352282,0.09080029917726253
5313,De,35011.0,New,193,620,97,0.21208791208791208,0.6813186813186813,0.10659340659340659
5316,Dona,35013.0,New,37947,25374,7327,0.5371277318536972,0.35916091042917,0.10371135771713283
5319,Eddy,35015.0,New,5033,13147,1487,0.25591091676412264,0.6684801952509279,0.07560888798494941
5322,Grant,35017.0,New,6276,5288,1247,0.4898914994926235,0.412770275544454,0.09733822496292249
5325,Guadalupe,35019.0,New,970,595,262,0.5309250136836344,0.32567049808429116,0.14340448823207444
5328,Harding,35021.0,New,156,311,60,0.29601518026565465,0.5901328273244781,0.11385199240986717
5331,Hidalgo,35023.0,New,784,910,178,0.4188034188034188,0.4861111111111111,0.09508547008547008
5334,Lea,35025.0,New,3930,12495,1287,0.22188346883468835,0.7054539295392954,0.07266260162601626
5337,Lincoln,35027.0,New,2331,5896,675,0.26185126937766795,0.6623230734666367,0.07582565715569535
5340,Los,35028.0,New,5562,3359,1964,0.5109784106568672,0.30858980248047774,0.18043178686265504
5343,Luna,35029.0,New,3195,3478,622,0.43797121315969845,0.47676490747087047,0.08526387936943111
5346,McKinley,35031.0,New,13576,5104,3023,0.625535640234069,0.2351748606183477,0.1392894991475833
5349,Mora,35033.0,New,1536,665,240,0.6292503072511266,0.2724293322408849,0.09832036050798854
5352,Otero,35035.0,New,6124,11887,2049,0.305284147557328,0.5925722831505483,0.10214356929212363
5355,Quay,35037.0,New,1017,2212,343,0.2847144456886898,0.6192609182530795,0.09602463605823068
5358,Rio,35039.0,New,9592,3599,1687,0.6447103105256082,0.2419007931173545,0.11338889635703724
5361,Roosevelt,35041.0,New,1454,3884,612,0.24436974789915966,0.6527731092436975,0.10285714285714286
5364,Sandoval,35043.0,New,27707,25905,8078,0.44913276057707896,0.4199221916031772,0.1309450478197439
5367,San,35045.0,New,12865,27946,5299,0.27900672305356755,0.606072435480373,0.11492084146605942
5370,San,35047.0,New,7285,2313,1153,0.677611384987443,0.2151427774160543,0.10724583759650265
5373,Santa,35049.0,New,50793,14332,6309,0.711047960355013,0.20063275191085478,0.08831928773413221
5376,Sierra,35051.0,New,1612,3010,559,0.3111368461686933,0.5809689249179695,0.10789422891333719
5379,Socorro,35053.0,New,3313,2616,939,0.48238206173558534,0.3808969132207338,0.13672102504368083
5382,Taos,35055.0,New,10668,2727,1865,0.6990825688073394,0.1787024901703801,0.12221494102228048
5385,Torrance,35057.0,New,1785,3714,825,0.28225806451612906,0.5872865275142315,0.13045540796963948
5388,Union,35059.0,New,320,1216,166,0.18801410105757932,0.7144535840188014,0.09753231492361927
5391,Valencia,35061.0,New,10841,13215,3536,0.39290374021455493,0.4789431719338939,0.12815308785155116
5394,Kansas,36000.0,Missouri,97735,24654,6212,0.7599863142588316,0.19170924020808547,0.04830444553308295
5397,Albany,36001.0,New,83077,47810,8943,0.594128584710005,0.34191518272187654,0.06395623256811843
5400,Allegany,36003.0,New,4882,12525,1285,0.2611812540124117,0.6700727583993152,0.06874598758827306
5403,Bronx,36005.0,New,353646,37797,8079,0.8851727814738612,0.09460555363659573,0.020221664889543006
5406,Broome,36007.0,New,39212,40943,5917,0.45557207918951576,0.47568314899154196,0.06874477181894229
5409,Cattaraugus,36009.0,New,9497,19692,1972,0.30477199062931226,0.6319437758736882,0.06328423349699945
5412,Cayuga,36011.0,New,13522,17384,2266,0.40763294344628,0.5240564331363801,0.06831062341733993
5415,Chautauqua,36013.0,New,19091,31594,3549,0.35201165320647565,0.582549692075082,0.0654386547184423
5418,Chemung,36015.0,New,13757,20097,2265,0.38087986932085605,0.5564107533431158,0.06270937733602813
5421,Chenango,36017.0,New,6775,11921,1464,0.33606150793650796,0.5913194444444444,0.07261904761904762
5424,Clinton,36019.0,New,15059,14449,2597,0.46905466438249493,0.4500545086435135,0.0808908269739916
5427,Columbia,36021.0,New,15284,13756,1862,0.49459581904083877,0.44514918128276487,0.06025499967639635
5430,Cortland,36023.0,New,8771,9900,1573,0.43326417704011067,0.4890337877889745,0.07770203517091484
5433,Delaware,36025.0,New,6627,11942,1223,0.3348322554567502,0.6033751010509296,0.06179264349232013
5436,Dutchess,36027.0,New,62261,61797,6876,0.4755143812913376,0.4719706111476011,0.0525150075610613
5439,Erie,36029.0,New,215456,188303,19866,0.5086007671879611,0.4445039834759516,0.04689524933608734
5442,Essex,36031.0,New,7762,7958,1498,0.4508072946916018,0.4621907306307353,0.08700197467766291
5445,Franklin,36033.0,New,7297,8221,1434,0.43045068428504013,0.48495752713544127,0.08459178857951864
5448,Fulton,36035.0,New,6496,13462,1256,0.3062128782879231,0.6345809371169983,0.059206184595078724
5451,Genesee,36037.0,New,7650,16915,1867,0.2894219128329298,0.6399440072639225,0.0706340799031477
5454,Greene,36039.0,New,7405,13073,1572,0.33582766439909295,0.5928798185941043,0.07129251700680272
5457,Hamilton,36041.0,New,949,2064,212,0.29426356589147284,0.64,0.06573643410852713
5460,Herkimer,36043.0,New,8083,16699,1473,0.30786516853932583,0.6360312321462579,0.0561035993144163
5463,Jefferson,36045.0,New,13809,21763,2664,0.3611517941207239,0.569175645988074,0.06967255989120201
5466,Kings,36047.0,New,640553,141044,24008,0.7951204374352195,0.17507835725945098,0.029801205305329533
5469,Lewis,36049.0,New,3146,7400,779,0.2777924944812362,0.6534216335540839,0.06878587196467992
5472,Livingston,36051.0,New,10697,17290,2044,0.35619859478538846,0.5757384036495621,0.06806300156504945
5475,Madison,36053.0,New,11667,15936,2461,0.38807211282597126,0.5300691857370942,0.08185870143693454
5478,Monroe,36055.0,New,188592,136582,22616,0.5422582592944017,0.39271399407688545,0.06502774662871273
5481,Montgomery,36057.0,New,6595,11301,1158,0.34612154928099087,0.5931038102235751,0.06077464049543403
5484,Nassau,36059.0,New,326088,288313,22566,0.5119386090645198,0.45263412390280816,0.03542726703267202
5487,New,36061.0,New,579013,64929,24997,0.8655692073567246,0.09706266191685639,0.037368130726419
5490,Niagara,36063.0,New,35559,51961,4882,0.38482933269842645,0.5623363130668168,0.052834354234756825
5493,Oneida,36065.0,New,33743,51437,5829,0.37076552868397633,0.5651858607390478,0.0640486105769759
5496,Onondaga,36067.0,New,112337,83649,12454,0.538941661869123,0.4013097294185377,0.05974860871233928
5499,Ontario,36069.0,New,22233,26029,3996,0.42544682153928587,0.49808641739063875,0.0764667610700754
5502,Orange,36071.0,New,68278,76645,7098,0.44913531683122726,0.5041737654666132,0.04669091770215957
5505,Orleans,36073.0,New,4470,10936,974,0.27289377289377287,0.6676434676434676,0.05946275946275946
5508,Oswego,36075.0,New,17095,27688,3397,0.3548152760481528,0.5746782897467829,0.07050643420506435
5511,Otsego,36077.0,New,10451,13308,1909,0.4071606669783388,0.5184665731650304,0.07437275985663082
5514,Putnam,36079.0,New,19366,27024,2173,0.39878096493215,0.5564730350266663,0.04474600004118362
5517,Queens,36081.0,New,517220,149341,19832,0.7535333256603725,0.21757360579143437,0.028893068548193235
5520,Rensselaer,36083.0,New,32717,33726,5119,0.4571839803247534,0.47128364215645174,0.07153237751879489
5523,Richmond,36085.0,New,74143,101437,5380,0.4097203801945181,0.5605492926613617,0.029730327144120248
5526,Rockland,36087.0,New,69342,60911,4834,0.5133136423193941,0.45090201129642377,0.03578434638418205
5529,St.,36089.0,New,16488,19942,2728,0.42106338423821443,0.5092701363706011,0.06966647939118444
5532,Saratoga,36091.0,New,50913,54575,8606,0.44623731309271303,0.47833365470576894,0.07542903220151805
5535,Schenectady,36093.0,New,33747,28953,4580,0.501590368608799,0.4303359096313912,0.06807372175980975
5538,Schoharie,36095.0,New,4240,8831,979,0.30177935943060497,0.6285409252669039,0.0696797153024911
5541,Schuyler,36097.0,New,3091,5050,631,0.35237118103055176,0.5756953944368445,0.07193342453260373
5544,Seneca,36099.0,New,5697,7236,1047,0.4075107296137339,0.5175965665236052,0.07489270386266095
5547,Steuben,36101.0,New,12526,26831,2645,0.29822389410028094,0.6388029141469453,0.06297319175277367
5550,Suffolk,36103.0,New,303951,350570,26733,0.44616398582613825,0.5145951436615418,0.03924087051231993
5553,Sullivan,36105.0,New,12568,15931,1456,0.41956267734935737,0.5318310799532632,0.048606242697379405
5556,Tioga,36107.0,New,7526,13260,1513,0.33750392394277773,0.5946454997981973,0.06785057625902507
5559,Tompkins,36109.0,New,28890,10371,3417,0.6769295655841417,0.24300576409391256,0.08006467032194574
5562,Ulster,36111.0,New,42101,34006,5248,0.5174973879909041,0.41799520619507097,0.06450740581402495
5565,Warren,36113.0,New,13091,15751,2566,0.4168046357615894,0.5014964340295466,0.08169893020886398
5568,Washington,36115.0,New,9098,13610,1820,0.37092302674494454,0.5548760600130463,0.07420091324200913
5571,Wayne,36117.0,New,13473,23380,2834,0.33948144228588706,0.5891097840602716,0.07140877365384131
5574,Westchester,36119.0,New,272926,131238,16491,0.6488119718058741,0.3119848807217316,0.03920314747239424
5577,Wyoming,36121.0,New,3904,12442,952,0.22569083130997802,0.7192739044976297,0.055035264192392186
5580,Yates,36123.0,New,3659,5660,747,0.3635008940989469,0.5622888933041923,0.07421021259686073
5583,Alamance,37001.0,North,29833,38815,2509,0.4192560113551724,0.5454839299014854,0.03526005874334219
5586,Alexander,37003.0,North,3767,13893,611,0.20617371791363362,0.7603853100541842,0.033440972032182145
5589,Alleghany,37005.0,North,1306,3814,195,0.24571966133584194,0.7175917215428034,0.036688617121354655
5592,Anson,37007.0,North,5859,4506,180,0.5556187766714082,0.42731152204836415,0.017069701280227598
5595,Ashe,37009.0,North,3500,9412,512,0.2607270560190703,0.7011323003575686,0.03814064362336114
5598,Avery,37011.0,North,1689,6298,262,0.20475209116256515,0.763486483210086,0.03176142562734877
5601,Beaufort,37013.0,North,8764,14543,631,0.36611245718105107,0.607527780098588,0.026359762720360932
5604,Bertie,37015.0,North,5778,3456,113,0.6181662565529047,0.36974430298491495,0.012089440462180379
5607,Bladen,37017.0,North,7058,8550,289,0.4439831414732339,0.5378373277976977,0.018179530729068378
5610,Brunswick,37019.0,North,23282,42720,2349,0.340624131322146,0.6250091439774107,0.0343667247004433
5613,Buncombe,37021.0,North,75452,55716,7779,0.5430271974205992,0.4009874268606015,0.05598537571879925
5616,Burke,37023.0,North,11251,26238,1431,0.28908016443987666,0.6741521068859199,0.03676772867420349
5619,Cabarrus,37025.0,North,35521,53819,3949,0.38076300528465307,0.5769061732894554,0.042330821425891584
5622,Caldwell,37027.0,North,8425,26621,1274,0.231965859030837,0.7329570484581498,0.035077092511013215
5625,Camden,37029.0,North,1274,3546,186,0.2544946064722333,0.7083499800239712,0.03715541350379545
5628,Carteret,37031.0,North,9939,26569,1273,0.2630687382546783,0.7032370768375639,0.03369418490775787
5631,Caswell,37033.0,North,4792,6026,252,0.4328816621499548,0.5443541102077687,0.022764227642276424
5634,Catawba,37035.0,North,21216,48324,2811,0.29323713563046816,0.6679106024795787,0.038852261889953145
5637,Chatham,37037.0,North,21065,17105,1679,0.5286205425481192,0.4292454013902482,0.04213405606163266
5640,Cherokee,37039.0,North,2860,10844,477,0.20167830195331782,0.7646851420915309,0.03363655595515126
5643,Chowan,37041.0,North,2992,4014,222,0.4139457664637521,0.5553403431101273,0.030713890426120643
5646,Clay,37043.0,North,1367,4437,206,0.22745424292845257,0.7382695507487521,0.03427620632279534
5649,Cleveland,37045.0,North,14964,28479,1230,0.3349674299912699,0.6374991605667854,0.0275334094419448
5652,Columbus,37047.0,North,9063,14272,397,0.38188943199056125,0.6013821001179842,0.016728467891454577
5655,Craven,37049.0,North,17630,27731,1640,0.37509840216165613,0.5900087232186549,0.03489287461968894
5658,Cumberland,37051.0,North,71605,51265,4636,0.5615814157765124,0.4020595109249761,0.03635907329851144
5661,Currituck,37053.0,North,2913,9163,593,0.22993132843949798,0.7232615044597048,0.04680716710079722
5664,Dare,37055.0,North,7222,11460,927,0.36830027028405327,0.5844255188943852,0.04727421082156153
5667,Davidson,37057.0,North,18109,54317,2430,0.24191781553916852,0.7256198567917067,0.03246232766912472
5670,Davie,37059.0,North,5270,15602,884,0.24223202794631365,0.7171355028497886,0.04063246920389778
5673,Duplin,37061.0,North,8283,12217,356,0.3971518987341772,0.5857786728039892,0.017069428461833524
5676,Durham,37063.0,North,121250,28350,6534,0.776576530416181,0.18157480113236066,0.04184866845145836
5679,Edgecombe,37065.0,North,16224,8261,401,0.6519328136301535,0.33195370891264164,0.016113477457204855
5682,Forsyth,37067.0,North,94464,75975,7873,0.5297680470187088,0.42607900758221545,0.04415294539907578
5685,Franklin,37069.0,North,12874,16368,1126,0.42393308746048475,0.5389884088514225,0.03707850368809273
5688,Gaston,37071.0,North,31177,61798,3456,0.3233088944426585,0.640852008171646,0.03583909738569547
5691,Gates,37073.0,North,2385,2874,133,0.4423219584569733,0.5330118694362018,0.024666172106824927
5694,Graham,37075.0,North,768,3283,117,0.18426103646833014,0.7876679462571977,0.028071017274472167
5697,Granville,37077.0,North,12909,13591,853,0.4719409205571601,0.496874200270537,0.031184879172302855
5700,Greene,37079.0,North,3605,4374,116,0.44533662754786907,0.5403335392217418,0.01432983323038913
5703,Guilford,37081.0,North,149248,98062,10095,0.5798177968570929,0.3809638507410501,0.039218352401857
5706,Halifax,37083.0,North,15748,9031,388,0.6257400564230937,0.35884292923272537,0.015417014344180871
5709,Harnett,37085.0,North,16737,27614,1714,0.3633344187561055,0.5994572886139151,0.03720829262997938
5712,Haywood,37087.0,North,10473,18929,1325,0.3408403033163016,0.6160380121717056,0.04312168451199271
5715,Henderson,37089.0,North,19827,35809,2540,0.3408106435643564,0.6155287403740374,0.043660616061606164
5718,Hertford,37091.0,North,6910,3099,177,0.6783820930689182,0.30424111525623404,0.01737679167484783
5721,Hoke,37093.0,North,9726,7760,744,0.5335161821173889,0.42567196928140427,0.040811848601206804
5724,Hyde,37095.0,North,965,1288,51,0.4188368055555556,0.5590277777777778,0.022135416666666668
5727,Iredell,37097.0,North,24734,54754,3079,0.29956277931861397,0.6631462933133092,0.037290927368076834
5730,Jackson,37099.0,North,7713,9870,1130,0.41217335542136485,0.5274408165446481,0.060385828033987066
5733,Johnston,37101.0,North,28362,54372,3175,0.33014003189421365,0.6329022570394255,0.036957711066360914
5736,Jones,37103.0,North,2065,2974,96,0.4021421616358325,0.5791626095423564,0.0186952288218111
5739,Lee,37105.0,North,10469,13712,903,0.4173576782012438,0.5466432785839579,0.03599904321479828
5742,Lenoir,37107.0,North,12634,13613,560,0.47129481105681353,0.5078151229156563,0.020890066027530123
5745,Lincoln,37109.0,North,9897,28806,1320,0.24728281238287986,0.7197361517127652,0.03298103590435499
5748,McDowell,37111.0,North,4667,14568,640,0.2348176100628931,0.7329811320754717,0.03220125786163522
5751,Macon,37113.0,North,4876,12127,731,0.27495206947107254,0.6838276756512913,0.04122025487763618
5754,Madison,37115.0,North,3926,6783,560,0.34838938681338183,0.6019167628006035,0.04969385038601473
5757,Martin,37117.0,North,5846,5897,221,0.4886325643597459,0.4928953527248412,0.018472082915412906
5760,Mecklenburg,37119.0,North,294562,155518,22777,0.6229409736981794,0.3288901295740573,0.04816889672776336
5763,Mitchell,37121.0,North,1596,6282,218,0.19713438735177866,0.7759387351778656,0.026926877470355732
5766,Montgomery,37123.0,North,4150,7130,260,0.3596187175043328,0.6178509532062392,0.022530329289428077
5769,Moore,37125.0,North,16329,30490,1873,0.3353528300336811,0.6261808921383389,0.038466277827979956
5772,Nash,37127.0,North,23235,23319,1111,0.48746459666421904,0.4892268960453163,0.0233085072904647
5775,New,37129.0,North,50979,55344,5582,0.4555560520084,0.49456235199499576,0.049881595996604265
5778,Northampton,37131.0,North,6144,3582,122,0.6238830219333875,0.3637286758732738,0.012388302193338748
5781,Onslow,37133.0,North,17514,37122,2499,0.30653714885796796,0.6497243370963508,0.043738514045681284
5784,Orange,37135.0,North,59923,18557,3860,0.7277507894097643,0.22537041535098373,0.04687879523925188
5787,Pamlico,37137.0,North,2448,4258,164,0.3563318777292576,0.6197962154294032,0.023871906841339156
5790,Pasquotank,37139.0,North,8615,8180,596,0.4953711689954574,0.4703582312690472,0.03427059973549537
5793,Pender,37141.0,North,9354,17639,892,0.335449166218397,0.6325623094853864,0.031988524296216604
